Game_id,Score,Steps,Epsilon
717,1,23,0.28399999999999925
718,1,22,0.28299999999999925
719,1,44,0.28199999999999925
720,1,198,0.28099999999999925
721,2,52,0.27999999999999925
722,0,31,0.27899999999999925
723,1,68,0.27799999999999925
724,2,140,0.27699999999999925
725,0,342,0.27599999999999925
726,0,55,0.27499999999999925
727,1,186,0.27399999999999924
728,0,36,0.27299999999999924
729,0,13,0.27199999999999924
730,1,22,0.27099999999999924
731,0,283,0.26999999999999924
732,1,37,0.26899999999999924
733,0,119,0.26799999999999924
734,2,55,0.26699999999999924
735,1,68,0.26599999999999924
736,1,85,0.26499999999999924
737,0,103,0.26399999999999924
738,0,54,0.26299999999999923
739,1,61,0.26199999999999923
740,0,103,0.26099999999999923
741,1,91,0.25999999999999923
742,1,67,0.25899999999999923
743,1,81,0.25799999999999923
744,1,73,0.25699999999999923
745,0,108,0.25599999999999923
746,3,328,0.2549999999999992
747,0,22,0.2539999999999992
748,1,111,0.2529999999999992
749,2,56,0.2519999999999992
750,0,25,0.2509999999999992
751,1,38,0.24999999999999922
752,1,95,0.24899999999999922
753,1,85,0.24799999999999922
754,2,27,0.24699999999999922
755,2,62,0.24599999999999922
756,1,23,0.24499999999999922
757,1,62,0.24399999999999922
758,3,101,0.24299999999999922
759,1,143,0.24199999999999922
760,0,72,0.24099999999999921
761,3,123,0.23999999999999921
762,2,100,0.2389999999999992
763,0,16,0.2379999999999992
764,0,34,0.2369999999999992
765,3,47,0.2359999999999992
766,0,107,0.2349999999999992
767,1,26,0.2339999999999992
768,0,50,0.2329999999999992
769,4,138,0.2319999999999992
770,1,56,0.2309999999999992
771,2,39,0.2299999999999992
772,0,19,0.2289999999999992
773,0,55,0.2279999999999992
774,3,61,0.2269999999999992
775,1,25,0.2259999999999992
776,2,87,0.2249999999999992
777,3,50,0.2239999999999992
778,1,72,0.2229999999999992
779,2,47,0.2219999999999992
780,1,26,0.2209999999999992
781,0,18,0.2199999999999992
782,2,38,0.2189999999999992
783,1,37,0.2179999999999992
784,1,101,0.2169999999999992
785,1,18,0.2159999999999992
786,1,40,0.2149999999999992
787,4,171,0.2139999999999992
788,2,41,0.2129999999999992
789,4,115,0.2119999999999992
790,0,23,0.2109999999999992
791,1,25,0.2099999999999992
792,3,93,0.2089999999999992
793,5,162,0.20799999999999919
794,0,15,0.20699999999999918
795,1,13,0.20599999999999918
796,4,124,0.20499999999999918
797,1,42,0.20399999999999918
798,0,19,0.20299999999999918
799,0,204,0.20199999999999918
800,1,43,0.20099999999999918
801,2,38,0.19999999999999918
802,0,162,0.19899999999999918
803,0,28,0.19799999999999918
804,1,56,0.19699999999999918
805,0,114,0.19599999999999917
806,1,81,0.19499999999999917
807,3,85,0.19399999999999917
808,2,59,0.19299999999999917
809,0,11,0.19199999999999917
810,0,279,0.19099999999999917
811,2,53,0.18999999999999917
812,0,61,0.18899999999999917
813,1,58,0.18799999999999917
814,0,155,0.18699999999999917
815,0,32,0.18599999999999917
816,0,13,0.18499999999999917
817,1,18,0.18399999999999916
818,0,241,0.18299999999999916
819,0,21,0.18199999999999916
820,1,59,0.18099999999999916
821,0,66,0.17999999999999916
822,1,70,0.17899999999999916
823,0,480,0.17799999999999916
824,0,34,0.17699999999999916
825,1,35,0.17599999999999916
826,1,14,0.17499999999999916
827,0,87,0.17399999999999916
828,1,26,0.17299999999999915
829,1,16,0.17199999999999915
830,1,38,0.17099999999999915
831,1,56,0.16999999999999915
832,1,100,0.16899999999999915
833,2,11,0.16799999999999915
834,0,19,0.16699999999999915
835,2,43,0.16599999999999915
836,5,51,0.16499999999999915
837,1,61,0.16399999999999915
838,0,46,0.16299999999999915
839,2,45,0.16199999999999914
840,2,79,0.16099999999999914
841,1,92,0.15999999999999914
842,0,25,0.15899999999999914
843,1,67,0.15799999999999914
844,1,155,0.15699999999999914
845,6,154,0.15599999999999914
846,1,20,0.15499999999999914
847,0,19,0.15399999999999914
848,1,68,0.15299999999999914
849,3,41,0.15199999999999914
850,1,596,0.15099999999999913
851,1,23,0.14999999999999913
852,3,114,0.14899999999999913
853,1,52,0.14799999999999913
854,1,27,0.14699999999999913
855,1,11,0.14599999999999913
